sourceTweetID,total_reactions,reactions_10min,reactions_20min,reactions_30min,reactions_45min,reactions_1hr,reactions_3hr,reactions_24hr,lifespan_minutes,max_bin_reactions,num_time_bins,K,r,t0,final_reactions,data_points
553570659805454336,60,18,30,42,42,42,54,60,347.8,38,12,57.48686770996811,0.0218285213198805,-29.93995970131994,60.0,12.0
553570681619640320,210,66,78,96,114,138,192,210,347.3333333333333,114,24,215.8819501833839,0.0104153013468221,-13.488848233748636,210.0,24.0
553570818031374336,60,30,48,48,54,60,60,60,46.766666666666666,50,6,101.09446527923927,0.0087478713984376,1.5883226834394486,60.0,6.0
553570914143854592,36,24,36,36,36,36,36,36,19.183333333333334,34,2,,,,,
553570916907511809,120,30,42,42,42,48,54,102,4970.95,43,32,112.48390837295892,0.0031687168770021,130.3765053618142,120.0,32.0
553571432475951105,72,54,66,66,66,66,72,72,84.36666666666666,65,5,167946.6414694321,0.0011428345070681,6869.571465021733,72.0,5.0
553571541578174465,96,18,42,96,96,96,96,96,27.916666666666668,74,3,,,,,
553572111441465344,120,42,72,90,96,96,114,120,187.4333333333333,85,14,118.30481970547612,0.0142045991941851,-74.84949688646816,120.0,14.0
553572740125712385,54,30,30,36,48,54,54,54,45.68333333333333,42,5,182.3904224079089,0.0079449801369063,152.82042038381542,54.0,5.0
553572754746638337,72,6,12,30,42,54,66,72,284.3833333333333,35,17,68.38726235639162,0.0252287334463779,-3.067108168800293,72.0,17.0
553572914923323392,48,6,6,6,6,18,42,48,437.1666666666667,16,10,45.935225729829206,0.0434078679338764,38.53564441473986,48.0,10.0
553573066455134208,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
553573166116012032,150,24,36,60,66,66,144,150,242.4333333333333,66,17,173.25413575511615,0.0111998906101723,51.70680987890621,150.0,17.0
553573365798416385,120,120,120,120,120,120,120,120,7.15,120,1,,,,,
553573432554979328,132,24,30,42,84,126,132,132,72.46666666666667,73,9,152.1417688686,0.0352121256557405,7.882439987358829,132.0,9.0
553573633395015680,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
553573875528007680,144,54,84,102,114,126,144,144,68.55,104,7,,,,,
553574345235103746,72,18,18,18,30,66,66,72,198.63333333333333,36,8,72.7285158648952,0.0407810342433887,7.581281320310082,72.0,8.0
553574501964079104,120,78,96,114,120,120,120,120,41.333333333333336,108,5,124.74081511983032,0.0355994765555102,-51.65350304766689,120.0,5.0
553574522972958721,120,30,48,66,66,90,120,120,73.23333333333333,70,9,5020779.025100671,0.00861139164415,1305.0727262854073,120.0,9.0
553574650450825216,120,84,102,114,120,120,120,120,42.86666666666667,110,5,124.10855098451609,0.0328858222285937,-62.12183463761078,120.0,5.0
553574709669814272,288,84,102,126,150,156,234,288,994.7166666666668,142,30,276.56575132901634,0.0071108212435112,-33.338791277129374,288.0,30.0
553575232867672064,78,30,54,72,78,78,78,78,32.38333333333333,65,4,90.1641204915662,0.0324620279581215,-28.627585213965137,78.0,4.0
553575302392455169,156,6,6,6,12,12,126,126,3848.4166666666665,28,22,146.7015735745395,0.0252268137903942,87.74111829118758,156.0,22.0
553575450329378816,84,18,24,30,60,72,78,78,1770.9666666666667,47,16,79.13126270849938,0.0405096341238179,-5.508333142253015,84.0,16.0
553575803733426176,66,18,48,54,60,66,66,66,55.53333333333333,52,7,67.97830495724958,0.0429950222598583,-27.648849212244883,66.0,7.0
553575984054951936,60,42,42,42,48,48,60,60,78.9,47,6,1388084.071133423,0.0038579555206665,2677.975994590749,60.0,6.0
553576010898497536,84,78,84,84,84,84,84,84,12.3,83,2,,,,,
553576648973377537,78,18,24,36,60,72,72,78,277.8666666666667,47,11,75.46815312889288,0.0444857121723178,-7.003890418542228,78.0,11.0
553576849943826432,144,120,120,126,144,144,144,144,40.3,133,4,,,,,
553578029751226369,120,96,108,114,120,120,120,120,35.4,113,4,224.7012631708806,0.0042796058308288,-2.2774049383262005,120.0,4.0
553578191391301633,18,6,6,6,6,6,12,18,362.9666666666666,7,4,21.736088105228,0.0067233143130443,124.0467229248952,18.0,4.0
553578243173781505,132,6,18,18,42,42,108,132,226.96666666666667,39,22,154.7747804809,0.0131809849119684,87.1061315282576,132.0,22.0
553578250186665984,114,60,72,78,90,96,102,114,1420.4666666666667,83,15,110.61977103904832,0.0194145466646007,-54.01020507390077,114.0,15.0
553578348111085568,42,12,12,12,12,12,18,42,875.0333333333333,13,10,37.61552987431926,0.0050081151623141,113.81071193814296,42.0,10.0
553578566563426305,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
553579224402235393,156,66,78,108,150,150,156,156,79.7,118,7,160.0178263590385,0.0448188422710632,-20.38673558658183,156.0,7.0
553579715014172673,126,12,12,12,12,12,12,72,2046.3833333333332,15,38,150.33628068285535,0.0032420027475401,1403.638352558664,126.0,38.0
553579914717577216,24,6,6,6,6,6,12,12,1949.0166666666669,7,12,211780.8749313072,0.0039904001291663,4231.870329000457,24.0,12.0
553580499395174400,108,18,30,42,48,60,78,102,3086.383333333333,46,28,100.59934282283837,0.005332059302735,-23.92392577695212,108.0,28.0
553580959661309952,126,90,126,126,126,126,126,126,17.866666666666667,120,2,,,,,
553581209193050112,48,24,36,36,36,36,42,48,201.1,35,9,602554.8334627126,0.001300167242277,7514.336123412865,48.0,9.0
553581227165642752,78,42,60,66,66,66,72,78,418.9166666666667,62,11,77.00989663149338,0.0071032785667156,-221.45401141009089,78.0,11.0
553581501422788608,66,66,66,66,66,66,66,66,7.783333333333333,66,1,,,,,
553581612588605440,60,48,48,54,54,54,54,54,3081.1,52,4,58.99999999999782,0.1,1540.0,60.0,4.0
553581668142153729,24,24,24,24,24,24,24,24,5.683333333333334,24,1,,,,,
553581669710831617,42,42,42,42,42,42,42,42,8.05,42,1,,,,,
553581897792913408,120,96,120,120,120,120,120,120,16.3,116,2,,,,,
553581958455123968,24,18,24,24,24,24,24,24,13.166666666666666,23,2,,,,,
553582011324329984,36,30,30,30,36,36,36,36,32.56666666666667,33,3,,,,,
553582039106990080,144,138,138,138,138,138,144,144,78.65,139,4,118084.21386611072,0.0004915903678519,13725.346894458498,144.0,4.0
553582049282768897,18,12,18,18,18,18,18,18,19.466666666666665,17,2,,,,,
553582057537146880,24,18,18,18,18,18,24,24,174.03333333333333,19,6,237458.5238073307,0.0012750351749254,7426.017211233973,24.0,6.0
553582206019723264,30,30,30,30,30,30,30,30,7.75,30,1,,,,,
553582251616010240,108,90,96,102,108,108,108,108,35.233333333333334,102,4,,,,,
553582301003931648,144,126,144,144,144,144,144,144,18.23333333333333,141,2,,,,,
553582465734832128,42,18,30,42,42,42,42,42,29.883333333333333,36,3,,,,,
553582801833185280,18,12,12,12,12,12,18,18,65.56666666666666,13,3,,,,,
553582812964876288,156,138,144,150,150,150,150,156,339.71666666666664,147,8,27472.11582641433,0.0001212004625633,43053.74826450515,156.0,8.0
553583035820802048,36,18,30,30,30,30,30,36,185.2333333333333,28,3,,,,,
553583059761897473,12,6,12,12,12,12,12,12,11.833333333333334,11,2,,,,,
553583108105441281,144,18,24,36,60,60,120,132,11993.133333333331,53,26,133.24812937851294,0.024173096318548,24.36287571125242,144.0,26.0
553583376398319617,90,30,42,48,54,60,72,90,642.55,51,13,82.27435838321092,0.0184239675433787,-22.4317406252866,90.0,13.0
553583670343524352,114,90,102,108,114,114,114,114,31.15,107,4,212.91104234006343,0.0045171271890878,-1.8402179925708264,114.0,4.0
553583809602801665,48,42,42,42,42,42,42,48,209.05,42,3,,,,,
553583847850663936,24,24,24,24,24,24,24,24,3.4166666666666665,24,1,,,,,
553583867664535552,12,12,12,12,12,12,12,12,7.45,12,1,,,,,
553584173420920833,120,108,114,120,120,120,120,120,20.23333333333333,117,3,,,,,
553584292090359808,126,54,114,126,126,126,126,126,23.133333333333333,112,3,,,,,
553584366803488770,120,114,114,114,120,120,120,120,40.61666666666667,117,3,,,,,
553584683892871168,60,6,6,6,18,24,42,54,2311.4333333333334,17,20,53.48819576894298,0.0167012732618609,46.633617200677534,60.0,20.0
553584782987497474,84,48,60,60,60,60,60,84,296.3666666666667,58,8,1245822.6574280106,0.0011729368924942,8527.234866196502,84.0,8.0
553584868685520897,24,12,18,18,18,18,18,24,1087.5166666666669,17,3,,,,,
553585447235223552,72,60,66,66,66,66,72,72,141.4,66,5,52105.16378225435,0.0004627376319329,14406.419976221932,72.0,5.0
553585504093224962,120,108,114,114,114,120,120,120,46.05,115,5,,,,,
553585530504749057,42,42,42,42,42,42,42,42,3.1166666666666667,42,1,,,,,
553585596959318016,30,30,30,30,30,30,30,30,8.866666666666667,30,1,,,,,
553585838056280064,42,30,36,36,42,42,42,42,31.5,38,4,,,,,
553585840270876672,132,126,126,126,126,132,132,132,47.2,128,4,,,,,
553585862987235328,60,42,54,54,54,54,54,60,1100.1,52,4,58.99999999999782,0.1,545.0,60.0,4.0
553586246883475456,54,6,12,18,36,36,42,54,461.25,25,12,53.906270832864166,0.0069441559741187,-11.689303638748514,54.0,12.0
553586275438301184,252,6,6,6,6,6,246,252,1172.7,62,16,254.7444770984769,0.0478762874309225,119.7541754066582,252.0,16.0
553586305272389632,264,156,258,264,264,264,264,264,20.816666666666663,245,3,,,,,
553586393189212161,36,30,36,36,36,36,36,36,10.433333333333334,35,2,,,,,
553586421626568704,216,96,144,168,186,204,216,216,63.81666666666667,169,7,261.51141050765693,0.0163547569251983,-36.19530283050656,216.0,7.0
553586510260629505,102,78,90,90,102,102,102,102,32.833333333333336,94,4,,,,,
553586523338440704,84,66,66,72,72,72,84,84,100.18333333333334,72,7,,,,,
553586538928676864,42,36,42,42,42,42,42,42,15.166666666666666,41,2,,,,,
553586781355278336,72,48,66,66,72,72,72,72,35.06666666666667,66,4,75.04563055095834,0.036646316519013,-54.59977370985972,72.0,4.0
553586798451257344,24,12,12,12,18,18,24,24,148.08333333333334,16,6,26204.693206251428,0.0024543028310708,3009.0320736457866,24.0,6.0
553586860334010368,120,120,120,120,120,120,120,120,3.0166666666666666,120,1,,,,,
553586897168392192,78,30,60,66,66,66,66,78,677.6333333333333,59,9,90.5726823483828,0.0013488519042208,-600.6740955507265,78.0,9.0
553586940856242178,114,90,108,108,114,114,114,114,34.86666666666667,108,4,117.19424353201636,0.0346616532584371,-71.43217662846955,114.0,4.0
553586959596396544,12,6,6,6,6,6,12,12,139.88333333333333,7,4,276373.0244090295,0.00369111702991,2872.2964228813894,12.0,4.0
553586978017775616,12,12,12,12,12,12,12,12,6.25,12,1,,,,,
553587013409325058,210,198,204,204,204,204,204,210,241.01666666666668,203,5,56524.80307655002,9.113311457963572e-05,61721.16649771304,210.0,5.0
553587167394791424,144,120,126,126,126,144,144,144,58.61666666666667,131,6,708907.9174292301,0.0018887185186781,4556.411770135218,144.0,6.0
553587225901154304,144,102,138,144,144,144,144,144,21.58333333333333,136,3,,,,,
553587278564823041,18,18,18,18,18,18,18,18,8.933333333333334,18,1,,,,,
553587303172833280,132,120,126,126,126,132,132,132,45.15,127,5,,,,,
553587329626292224,48,42,48,48,48,48,48,48,17.25,47,2,,,,,
553587352086384640,114,84,114,114,114,114,114,114,17.033333333333335,109,2,,,,,
553587511839444994,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
553587511864598529,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
553587542067773440,174,18,18,24,48,60,72,150,2454.766666666667,40,28,154.74155528159952,0.0041093718244822,133.02266315992026,174.0,28.0
553587546614427649,120,12,12,12,12,12,12,108,1576.7333333333331,19,30,112.04935793332866,0.0083220974277081,523.0104885494552,120.0,30.0
553587672137334785,168,108,114,138,168,168,168,168,40.68333333333333,144,5,254.1098718936005,0.0115089970729466,-20.557586633082344,168.0,5.0
553587708367765504,42,30,30,42,42,42,42,42,21.966666666666665,38,2,,,,,
553587735613952001,48,30,42,42,42,42,42,48,404.51666666666665,40,5,61098.678343983534,0.0003311743890159,22071.477887041903,48.0,5.0
553587816048099328,42,24,42,42,42,42,42,42,15.533333333333331,39,2,,,,,
553587861837328385,30,24,30,30,30,30,30,30,18.6,29,2,,,,,
553587920398221313,54,48,48,48,48,48,48,54,1429.8166666666666,48,6,38450.83257415199,5.20282860205765e-05,128592.206017959,54.0,6.0
553588012752568321,96,60,72,84,84,84,96,96,147.31666666666666,80,9,2826.161886293146,0.001137584443271,3091.489900724377,96.0,9.0
553588053348843520,78,36,54,72,72,72,78,78,77.56666666666666,64,6,78.36230070954738,0.0407853641953779,-36.36632653551468,78.0,6.0
553588080964558849,36,18,30,30,30,30,36,36,160.71666666666667,29,6,132809.62093537842,0.00095717460225,8785.09567431784,36.0,6.0
553588106587545600,18,18,18,18,18,18,18,18,6.316666666666666,18,1,,,,,
553588178687655936,78,60,72,78,78,78,78,78,22.83333333333333,74,3,,,,,
553588326578417664,108,72,96,108,108,108,108,108,28.75,100,3,,,,,
553588340432572416,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
553588374280601600,132,132,132,132,132,132,132,132,9.916666666666666,132,1,,,,,
553588494661337089,114,48,60,84,108,114,114,114,47.41666666666666,88,6,132.59620947898208,0.0286722155443291,-21.312157176449823,114.0,6.0
553588704913416192,18,12,12,12,12,12,18,18,78.05,13,4,407507.8000565859,0.0048711000072429,2134.740072690766,18.0,4.0
553588760060125185,18,12,18,18,18,18,18,18,11.616666666666667,17,2,,,,,
553588889084891136,126,72,102,120,120,120,120,120,2515.55,109,9,31328.08247898819,3.195665978989793e-05,175565.02920800733,126.0,9.0
553588913747808256,66,60,66,66,66,66,66,66,15.683333333333334,65,2,,,,,
553588946039746560,108,90,108,108,108,108,108,108,12.95,105,2,,,,,
553588993993232384,126,126,126,126,126,126,126,126,7.083333333333333,126,1,,,,,
553589051044151296,54,42,42,42,48,54,54,54,53.81666666666667,47,6,389142.1514448651,0.002936868673381,3076.337989461784,54.0,6.0
553589055116836864,96,66,72,84,90,90,90,96,528.2166666666667,82,9,93.2440980644352,0.0402850337325791,-47.37661202288987,96.0,9.0
553589121776898048,162,138,150,162,162,162,162,162,22.166666666666668,156,3,,,,,
553589285342175232,60,60,60,60,60,60,60,60,8.25,60,1,,,,,
553589295525941248,12,12,12,12,12,12,12,12,5.916666666666667,12,1,,,,,
553589330846183425,54,36,42,48,54,54,54,54,40.68333333333333,48,5,,,,,
553589345186111488,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
553589372084162560,36,24,30,30,36,36,36,36,38.71666666666667,32,4,,,,,
553589419933196288,24,18,24,24,24,24,24,24,16.033333333333335,23,2,,,,,
553589469849583616,66,48,54,60,66,66,66,66,30.15,60,4,,,,,
553589606307090432,120,84,96,108,120,120,120,120,44.1,108,5,143.49629891102398,0.0138183766640139,-79.27076966067729,120.0,5.0
553589610014867456,120,96,114,120,120,120,120,120,28.133333333333333,115,3,,,,,
553589657695715328,66,48,48,48,48,48,60,60,8984.383333333333,50,14,63.269538960808354,0.0078069273934501,-156.97167604494956,66.0,14.0
553589720480235522,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
553589860880375808,48,36,36,36,36,36,42,42,1455.8166666666666,37,5,47.51565869167802,0.009144661695628,-133.14242526196816,48.0,5.0
553589860892942337,48,24,36,36,36,42,48,48,108.85,37,9,77.2255518776136,0.0054419256333038,12.50282039528683,48.0,9.0
553589869810028544,72,18,24,48,54,54,60,66,2072.4,43,15,70.5296709196959,0.0013471485081805,-718.3943181577533,72.0,15.0
553589880245481472,18,6,6,6,6,12,12,18,307.45,8,8,38302.72690362587,0.0019591160093394,4250.382377453657,18.0,8.0
553589914684895232,42,24,36,36,42,42,42,42,43.833333333333336,37,4,444.63367913801017,0.0030572783958125,781.7484912459432,42.0,4.0
553589970775343104,132,48,102,120,120,120,120,132,230.26666666666668,105,9,128.83526898423548,0.0560720824671379,-26.431715981487432,132.0,9.0
553590072373968897,144,72,96,108,120,120,120,144,249.11666666666667,106,10,403316.041622693,0.0009697605210417,8455.742626597723,144.0,10.0
553590273952215040,120,42,66,78,78,78,120,120,169.85,77,10,121.09970526039524,0.0243010722855957,-18.99588831038345,120.0,10.0
553590427216248832,144,126,126,126,126,126,132,144,752.3333333333334,127,12,146009.31380787934,0.0001137001329521,61917.63075639516,144.0,12.0
553590459688570880,120,120,120,120,120,120,120,120,6.2,120,1,,,,,
553590463354380288,90,60,72,72,78,78,84,90,231.55,74,12,89.13350900870311,0.0134825059852417,-119.03390471575476,90.0,12.0
553590522800275456,42,24,24,30,30,30,36,42,184.83333333333331,29,7,1850216.9358192272,0.0020152122198633,5492.182767732752,42.0,7.0
553590529548886016,72,42,48,54,60,72,72,72,52.81666666666667,58,7,,,,,
553590653784195072,132,84,132,132,132,132,132,132,19.666666666666668,124,2,,,,,
553590721207615488,144,120,126,126,144,144,144,144,40.48333333333333,134,5,,,,,
553590746637668352,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
553590750701551616,72,30,30,42,42,42,72,72,173.13333333333333,43,13,82.75175913734674,0.0111098852221257,-3.75377144991514,72.0,13.0
553590751888961536,114,18,48,84,102,102,114,114,89.45,78,7,114.44138192766846,0.0463038087462073,-15.119385877340008,114.0,7.0
553590811355795456,36,6,6,6,6,12,24,30,3510.05,10,14,31.81364405094395,0.0211487995033973,43.097687912724766,36.0,14.0
553590835850514433,126,78,84,90,90,96,126,126,99.0,94,10,2096195.6720931032,0.0029928052597516,3359.547550244871,126.0,10.0
553590880352088064,132,30,60,72,90,96,120,132,329.9833333333333,78,17,128.44642796932922,0.016992123718954,-28.255596118617085,132.0,17.0
553590881371320323,138,36,66,96,120,120,138,138,152.96666666666667,96,11,136.08543480870875,0.0403475507534995,-20.20624106165014,138.0,11.0
553590891852886019,24,12,24,24,24,24,24,24,14.683333333333334,22,2,,,,,
553590946970206208,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
553590961486696448,234,120,126,132,132,138,234,234,151.4,147,16,11372536.519127304,0.0036095089057454,3140.2219624004456,234.0,16.0
553591049541914624,186,84,120,126,126,138,168,186,550.55,127,19,177.74685041812236,0.0151558575044328,-57.42461795249312,186.0,19.0
553591055833382913,108,102,108,108,108,108,108,108,17.533333333333335,107,2,,,,,
553591084409184256,30,12,18,18,18,24,30,30,168.13333333333333,20,10,31.37869676583316,0.0106361629982518,-57.04421985985068,30.0,10.0
553591093498224640,132,96,132,132,132,132,132,132,17.95,126,2,,,,,
553591259672379392,126,96,114,120,120,126,126,126,48.6,117,6,132.4503480087303,0.0197840469707609,-103.048589846335,126.0,6.0
553591303582523392,66,30,42,48,60,66,66,66,56.91666666666666,52,7,75.70851794564746,0.0240218603684296,-31.003080169351936,66.0,7.0
553591315515310081,120,78,78,78,78,78,84,120,244.2,79,9,1108.7665436263949,0.0022537380705029,1167.532725190631,120.0,9.0
553591317478264832,60,42,48,48,60,60,60,60,39.71666666666667,53,4,578179.3484531014,0.0041701299887678,2232.6199119965827,60.0,4.0
553591411602640896,126,96,102,114,126,126,126,126,36.43333333333333,115,4,,,,,
553591475830009857,54,42,48,54,54,54,54,54,20.266666666666666,51,3,,,,,
553591494255210497,126,60,60,60,60,66,78,126,1176.55,64,24,234.51442511736715,0.0009029792137375,1058.0532270363883,126.0,24.0
553591518619893760,174,36,66,72,90,96,114,144,8143.616666666667,79,37,167.47282164146685,0.0008478734491103,-397.33199137482507,174.0,37.0
553591526937600001,120,78,114,120,120,120,120,120,21.633333333333333,112,3,,,,,
553591548613386241,90,30,60,78,78,84,90,90,97.06666666666666,70,10,89.20701681859818,0.0355360296213006,-37.41234609134861,90.0,10.0
553591653647138816,78,12,12,12,30,30,60,72,3930.183333333333,26,22,71.77441322029487,0.0117472925944531,43.324415315820026,78.0,22.0
553591679341842432,90,36,84,84,90,90,90,90,30.33333333333333,79,4,89.64687963972152,0.1356569704469395,-14.811190896900374,90.0,4.0
553591736598269952,156,84,132,150,150,156,156,156,50.0,137,7,155.7634266750981,0.0751826842755326,-26.419455196435937,156.0,7.0
553591758899412993,120,42,96,120,120,120,120,120,26.78333333333333,103,3,,,,,
553591760668991488,48,24,42,48,48,48,48,48,22.266666666666666,43,3,,,,,
553591841996951553,36,12,24,30,30,30,30,36,1232.2666666666669,26,8,51234.13787238393,0.0001493000188232,50345.92174060235,36.0,8.0
553591980748734464,126,42,72,120,126,126,126,126,31.516666666666666,102,4,155.03410986237694,0.0304649629137539,-20.26923445559089,126.0,4.0
553592023392202752,60,36,42,48,48,48,48,60,381.6166666666667,45,9,705268.9869982321,0.0006156532562472,15682.608714160537,60.0,9.0
553592040374947840,132,78,102,126,126,126,132,132,137.23333333333332,115,6,131.11658983300663,0.0571443515040112,-33.59015967228006,132.0,6.0
553592081483321346,78,12,18,18,24,30,42,78,1393.8333333333333,24,21,75.74058767603739,0.0100345370083041,77.65294935679654,78.0,21.0
553592108699758592,120,78,84,102,114,120,120,120,45.48333333333333,103,6,140.8190919960777,0.0185688931823166,-51.52054627529135,120.0,6.0
553592195786506240,48,36,42,42,42,48,48,48,59.9,43,6,,,,,
576171827086520320,12,6,6,6,6,6,6,12,859.85,6,5,322535.3885223745,0.0007879420752781,13974.28166688804,12.0,5.0
576175612336992257,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576181101577703424,12,6,6,6,6,6,6,12,1035.0666666666666,6,5,248632.3031630892,0.0006271519974935,17115.23970469829,12.0,5.0
576185920094908416,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576191681827057664,12,6,6,6,6,6,12,12,105.75,7,4,559872.0149529652,0.0055142183856789,2063.475189111363,12.0,4.0
576192621351145472,12,12,12,12,12,12,12,12,3.8,12,1,,,,,
576204915694964737,12,6,6,6,12,12,12,12,32.666666666666664,9,3,,,,,
576225987119198208,30,6,6,6,6,6,6,30,376.48333333333335,12,8,58.06747151160617,0.0048573445237214,379.5822867105999,30.0,8.0
576231309254721536,12,6,6,6,12,12,12,12,30.883333333333333,9,3,,,,,
576238005951811584,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576238790936662017,12,6,6,12,12,12,12,12,23.1,10,2,,,,,
576248645365846016,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576249853979807745,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576276947648405505,24,12,24,24,24,24,24,24,17.983333333333334,22,2,,,,,
576316647880839168,18,6,6,6,6,6,6,12,12566.65,6,9,15.519075407298072,0.0040289431343012,156.30433013930082,18.0,9.0
576319105965359105,36,18,18,18,18,18,24,36,206.78333333333333,19,6,950.0345261802556,0.0034512974489338,1135.8864680717406,36.0,6.0
576319832800555008,96,30,36,36,48,48,84,90,6257.283333333334,47,20,92.19233238126633,0.019358178328997,8.472534116060924,96.0,20.0
576320540983582720,12,12,12,12,12,12,12,12,9.116666666666667,12,1,,,,,
576321776424189954,54,12,12,18,24,24,24,54,265.8333333333333,19,8,3211419.827798616,0.0037471346085227,3221.76838564767,54.0,8.0
576321889276207105,24,18,18,18,18,18,24,24,77.18333333333334,19,4,337147.3026036778,0.0034151795563383,2873.568543819616,24.0,4.0
576321916593659904,72,24,36,36,36,36,42,72,439.4666666666666,35,11,1178356.777833723,0.001457511291484,7156.3298168375495,72.0,11.0
576323086888361984,42,18,24,24,24,24,30,36,2097.9166666666665,24,14,39.66099468338557,0.0028452151257129,-190.7117597460087,42.0,14.0
576325381990535169,12,6,6,6,6,6,12,12,138.4,7,4,276373.0244090295,0.00369111702991,2872.2964228813894,12.0,4.0
576326555246415872,30,18,18,18,18,18,18,24,3140.266666666667,18,9,27.448490664349663,0.0014194099848103,-422.3998998713588,30.0,9.0
576327507093360640,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576327863802138624,18,12,12,12,12,18,18,18,56.9,14,5,307687.96185299696,0.0048921167891126,2050.1147366006926,18.0,5.0
576330947588558849,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576336032809005056,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576338374925164544,12,12,12,12,12,12,12,12,2.333333333333333,12,1,,,,,
576338406088687616,12,6,6,6,6,6,6,12,838.4,6,6,199748.7574301113,0.0007513583624904,14010.267327056485,12.0,6.0
576341809812623360,24,6,6,6,6,6,6,18,3044.116666666667,6,9,21.25831416423495,0.0023817045821641,400.7684893802879,24.0,9.0
576344015458570240,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576344611519614976,54,12,18,18,24,30,30,54,447.51666666666665,22,17,2257539.308344996,0.001691410992577,6767.264909781025,54.0,17.0
576346280336756737,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576347888168644609,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576348679231033344,12,6,6,6,6,6,6,12,237.8,6,6,401789.6357544872,0.0029264034836926,3832.50233385067,12.0,6.0
576349360767807488,42,6,18,24,42,42,42,42,44.48333333333333,29,5,1907576.806860279,0.0092940089020294,1196.8767850701809,42.0,5.0
576350258021675009,18,12,18,18,18,18,18,18,19.03333333333333,17,2,,,,,
576356996145917952,12,6,12,12,12,12,12,12,12.216666666666669,11,2,,,,,
576357849204412416,12,6,6,6,6,6,6,12,684.1666666666666,6,5,267627.7363613526,0.0009209139984531,11749.724299318064,12.0,5.0
576362213134454785,24,12,12,12,12,12,18,18,2253.55,13,10,21.02213499726325,0.0053921297160093,-71.97404088681432,24.0,10.0
576376097824198656,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576378113711558656,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576379928914046976,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576382568586706944,54,36,42,42,48,48,54,54,72.7,45,7,,,,,
576382704700256256,18,6,6,6,6,6,12,18,392.6,7,6,16.401848868640297,0.0166624595675249,23.401408805318336,18.0,6.0
576387464924819456,12,6,6,6,12,12,12,12,42.48333333333333,9,3,,,,,
576388172109750273,18,6,12,12,12,12,18,18,138.45,12,5,161862.95050890784,0.0025548761764333,3713.184478140554,18.0,5.0
576389113319944193,12,6,6,12,12,12,12,12,26.75,10,2,,,,,
576389199202496512,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576393784835072001,12,6,12,12,12,12,12,12,14.266666666666667,11,2,,,,,
576394422813769728,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576394839220178946,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576397815406071808,12,12,12,12,12,12,12,12,5.366666666666666,12,1,,,,,
576402376073965568,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576406521833086976,72,18,30,36,66,66,66,72,260.7,47,9,69.52975484445973,0.0480673728503995,-12.334718179681811,72.0,9.0
576407819353780224,24,12,12,12,12,12,18,24,1287.0833333333333,13,6,23.02334412004891,0.0081372187420511,-21.790614451004757,24.0,6.0
576409244968361985,24,18,18,18,24,24,24,24,35.3,21,3,,,,,
576412144759136256,12,12,12,12,12,12,12,12,3.933333333333333,12,1,,,,,
576412997662433280,12,6,6,6,12,12,12,12,35.56666666666667,9,3,,,,,
576417507277467648,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576423157587906560,30,6,6,6,24,24,30,30,65.61666666666666,16,5,40.9686806417473,0.0245277239285705,19.48908118224949,30.0,5.0
576427289111474177,18,6,6,6,6,6,6,6,3522.45,6,6,557038.6825577717,0.0098046191781008,4582.996678529553,18.0,6.0
576427952860045313,30,6,6,6,6,6,18,30,423.31666666666666,8,15,48.84997067766577,0.003846956938839,355.8188316803369,30.0,15.0
576429318701760512,12,12,12,12,12,12,12,12,4.25,12,1,,,,,
576435578691956736,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576443643680178176,24,12,18,18,18,18,24,24,74.53333333333333,18,5,393018.06029634224,0.0039534642640894,2529.128481941037,24.0,5.0
576448454005813248,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576452724281102336,6,6,6,6,6,6,6,6,0.0,6,1,,,,,
576453994484252673,30,12,30,30,30,30,30,30,14.616666666666667,27,2,,,,,
